strategyID,endTime,algorithmStartTime,algorithmDuration,startTime,setupDuration,duration,variation,frequency,depth,deviation,nodes,edges,calls
1,1556671747446,1556671746810,636,1556671746767,43,679,deep,midhigh,16,5,2340,5466,2.336
1,1556671748217,1556671747585,632,1556671747543,42,674,deep,midhigh,16,10,2340,5466,2.336
1,1556671748992,1556671748355,637,1556671748313,42,679,deep,midhigh,16,20,2340,5466,2.336
1,1556671749777,1556671749133,644,1556671749090,43,687,deep,midhigh,16,30,2340,5466,2.336
2,1556671750570,1556671749917,653,1556671749874,43,696,deep,midhigh,16,0,2340,5466,2.336
2,1556671751356,1556671750715,641,1556671750669,46,687,deep,midhigh,16,5,2340,5466,2.336
2,1556671752178,1556671751499,679,1556671751455,44,723,deep,midhigh,16,10,2340,5466,2.336
2,1556671752949,1556671752315,634,1556671752273,42,676,deep,midhigh,16,20,2340,5466,2.336
2,1556671753736,1556671753092,644,1556671753048,44,688,deep,midhigh,16,30,2340,5466,2.336
3,1556671754502,1556671753876,626,1556671753834,42,668,deep,midhigh,16,0,2340,5466,2.336
3,1556671755249,1556671754643,606,1556671754601,42,648,deep,midhigh,16,5,2340,5466,2.336
3,1556671756009,1556671755387,622,1556671755346,41,663,deep,midhigh,16,10,2340,5466,2.336
3,1556671756786,1556671756153,633,1556671756109,44,677,deep,midhigh,16,20,2340,5466,2.336
3,1556671757559,1556671756928,631,1556671756885,43,674,deep,midhigh,16,30,2340,5466,2.336
4,1556671758360,1556671757700,660,1556671757657,43,703,deep,midhigh,16,0,2340,5466,2.336
4,1556671759187,1556671758503,684,1556671758460,43,727,deep,midhigh,16,5,2340,5466,2.336
4,1556671759994,1556671759331,663,1556671759285,46,709,deep,midhigh,16,10,2340,5466,2.336
4,1556671760777,1556671760137,640,1556671760092,45,685,deep,midhigh,16,20,2340,5466,2.336
4,1556671761578,1556671760920,658,1556671760876,44,702,deep,midhigh,16,30,2340,5466,2.336
5,1556671762367,1556671761721,646,1556671761677,44,690,deep,midhigh,16,0,2340,5466,2.336
5,1556671763187,1556671762508,679,1556671762466,42,721,deep,midhigh,16,5,2340,5466,2.336
5,1556671763976,1556671763324,652,1556671763283,41,693,deep,midhigh,16,10,2340,5466,2.336
5,1556671764803,1556671764124,679,1556671764077,47,726,deep,midhigh,16,20,2340,5466,2.336
5,1556671765625,1556671764955,670,1556671764908,47,717,deep,midhigh,16,30,2340,5466,2.336
6,1556671766399,1556671765762,637,1556671765722,40,677,deep,midhigh,16,0,2340,5466,2.336
6,1556671767202,1556671766542,660,1556671766498,44,704,deep,midhigh,16,5,2340,5466,2.336
6,1556671767985,1556671767340,645,1556671767298,42,687,deep,midhigh,16,10,2340,5466,2.336
6,1556671768781,1556671768133,648,1556671768089,44,692,deep,midhigh,16,20,2340,5466,2.336
6,1556671769580,1556671768917,663,1556671768876,41,704,deep,midhigh,16,30,2340,5466,2.336
7,1556671770382,1556671769719,663,1556671769676,43,706,deep,midhigh,16,0,2340,5466,2.336
7,1556671771195,1556671770531,664,1556671770489,42,706,deep,midhigh,16,5,2340,5466,2.336
7,1556671771998,1556671771339,659,1556671771296,43,702,deep,midhigh,16,10,2340,5466,2.336
7,1556671772807,1556671772142,665,1556671772098,44,709,deep,midhigh,16,20,2340,5466,2.336
7,1556671773619,1556671772950,669,1556671772907,43,712,deep,midhigh,16,30,2340,5466,2.336
8,1556671774430,1556671773760,670,1556671773718,42,712,deep,midhigh,16,0,2340,5466,2.336
8,1556671775249,1556671774576,673,1556671774531,45,718,deep,midhigh,16,5,2340,5466,2.336
8,1556671776062,1556671775390,672,1556671775347,43,715,deep,midhigh,16,10,2340,5466,2.336
8,1556671776900,1556671776236,664,1556671776192,44,708,deep,midhigh,16,20,2340,5466,2.336
8,1556671777709,1556671777052,657,1556671777005,47,704,deep,midhigh,16,30,2340,5466,2.336
9,1556671778529,1556671777851,678,1556671777808,43,721,deep,midhigh,16,0,2340,5466,2.336
9,1556671779366,1556671778698,668,1556671778656,42,710,deep,midhigh,16,5,2340,5466,2.336
9,1556671780181,1556671779509,672,1556671779466,43,715,deep,midhigh,16,10,2340,5466,2.336
9,1556671780998,1556671780319,679,1556671780278,41,720,deep,midhigh,16,20,2340,5466,2.336
9,1556671781805,1556671781146,659,1556671781102,44,703,deep,midhigh,16,30,2340,5466,2.336
10,1556671782609,1556671781941,668,1556671781900,41,709,deep,midhigh,16,0,2340,5466,2.336
10,1556671783407,1556671782750,657,1556671782709,41,698,deep,midhigh,16,5,2340,5466,2.336
10,1556671784206,1556671783546,660,1556671783505,41,701,deep,midhigh,16,10,2340,5466,2.336
10,1556671785015,1556671784346,669,1556671784304,42,711,deep,midhigh,16,20,2340,5466,2.336
10,1556671785819,1556671785158,661,1556671785116,42,703,deep,midhigh,16,30,2340,5466,2.336
11,1556671786632,1556671785959,673,1556671785917,42,715,deep,midhigh,16,0,2340,5466,2.336
11,1556671787455,1556671786782,673,1556671786731,51,724,deep,midhigh,16,5,2340,5466,2.336
11,1556671788260,1556671787599,661,1556671787554,45,706,deep,midhigh,16,10,2340,5466,2.336
11,1556671789096,1556671788404,692,1556671788361,43,735,deep,midhigh,16,20,2340,5466,2.336
11,1556671789911,1556671789239,672,1556671789196,43,715,deep,midhigh,16,30,2340,5466,2.336
0,1556671791936,1556671790102,1834,1556671790011,91,1925,deep,midhigh,17,0,5533,12848,2.322
0,1556671793963,1556671792127,1836,1556671792033,94,1930,deep,midhigh,17,5,5533,12848,2.322
0,1556671796039,1556671794155,1884,1556671794062,93,1977,deep,midhigh,17,10,5533,12848,2.322
0,1556671798087,1556671796229,1858,1556671796140,89,1947,deep,midhigh,17,20,5533,12848,2.322
0,1556671800142,1556671798275,1867,1556671798192,83,1950,deep,midhigh,17,30,5533,12848,2.322
